39.799012138673746,-86.23904950198875
39.798899293326684,-86.23904924001381
39.798786456081544,-86.23904704661629
39.79867362316036,-86.2390443312329
39.79856079209373,-86.23904186295972
39.79844796198511,-86.23903964116764
39.798335132031205,-86.23903761958822
39.79822230142873,-86.23903575195307
39.79810946937442,-86.23903399199378
39.79799663512885,-86.23903229496202
39.79788379872232,-86.23903063442297
39.797770960694805,-86.23902899606969
39.79765812159538,-86.2390273658118
39.79754528197315,-86.23902572955897
39.79743244237718,-86.23902407322086
39.79731960335655,-86.2390223827071
39.79720676539398,-86.2390206457763
39.79709392853506,-86.23901886235441
39.79698109264875,-86.23901703728593
39.79686825760354,-86.23901517542917
39.79675542326788,-86.23901328164236
39.79664258951022,-86.23901136078375
39.79652975619906,-86.23900941771166
39.79641692320285,-86.2390074572843
39.79630409039694,-86.23900548418703
39.796191257710994,-86.23900350174206
39.796078425100376,-86.23900151262599
39.79596559252064,-86.23899951951157
39.79585275992726,-86.23899752507143
39.79573992727577,-86.23899553197829
39.79562709452172,-86.23899354290486
39.795514261620625,-86.23899156052387
39.79540142852801,-86.23898958750802
39.795288595199395,-86.23898762652996
39.795175761590315,-86.23898568026245
39.79506292765628,-86.23898375137817
39.794950093352824,-86.23898184254983
39.794837258635475,-86.23897995645011
39.794724423459755,-86.23897809575178
39.79461158778117,-86.23897626312744
39.794498751555274,-86.23897446124991
39.79438591473758,-86.2389726927918
39.79427307728361,-86.23897096042585
39.794160239148894,-86.23896926682477
39.79404740028895,-86.23896761466125
39.79393456065931,-86.23896600660801
39.79382172021559,-86.23896444533193
39.79370887903431,-86.23896292661514
39.7935960375468,-86.23896142603049
39.793483196249156,-86.23895991546165
39.79337035563747,-86.2389583667923
39.79325751620788,-86.23895675190622
39.79314467845645,-86.23895504268701
39.793031842879316,-86.23895321101845
39.792919009972564,-86.23895122878423
39.7928061802323,-86.23894906786799
39.79269335415462,-86.23894670015352
39.79258053223565,-86.23894409752445
39.79246771448474,-86.23894126149045
39.79235489655987,-86.23893845841634
39.79224207182883,-86.23893609406421
39.79212923395606,-86.23893455548917
39.79201638765689,-86.23893353443643
39.791903546953634,-86.23893213248674
39.791790712481,-86.23893027856957
39.79167788196878,-86.23892808132763
39.79156505316255,-86.23892564956259
39.79145222463491,-86.23892310042105
39.791339396176845,-86.23892056334398
39.79122656767707,-86.2389181687584
39.79111373902434,-86.23891604709137
39.791000910107364,-86.2389143287699
39.79088807766493,-86.23891314522602
39.7907752003878,-86.23891252362691
39.79066238932772,-86.23890977562567
39.790549822087,-86.23890182414418
39.7904372351342,-86.23889411923672
39.79032462775305,-86.23888674845152
39.790212141012695,-86.23887762880571
39.790099944939335,-86.23886556980183
39.78998845650605,-86.23884846382003
39.78987831548202,-86.23882399472257
39.78977145808786,-86.23878793460554
39.78966833488009,-86.23874206394811
39.78956587903902,-86.23869479701077
39.78946873929906,-86.23863735321834
39.789372560278174,-86.23857832390513
39.78927900729785,-86.23851520824329
39.789189406704175,-86.23844664986623
39.78910464665045,-86.23837218384783
39.78902266299135,-86.23829464876863
39.78894114736145,-86.2382166826467
39.788865759582905,-86.2381327917158
39.78879123329032,-86.2380480606148
39.78872409985803,-86.23795734979178
39.78865630367044,-86.23786718803659
39.78859364163417,-86.23777332297539
39.7885356842348,-86.23767648065441
39.78847941266546,-86.23757868899177
39.78842531482096,-86.23747953385255
39.78838277105679,-86.23737507069116
39.7883339948418,-86.23727333125771
39.788290071096526,-86.23716962837231
39.78825230962939,-86.23706318764039
39.788215331147576,-86.23695662099446
39.78818391146559,-86.23684820790658
39.78815442912177,-86.23673928001935
39.78812828141674,-86.23662950072172
39.78810726275269,-86.23651862179102
39.78809118462901,-86.23640691566386
39.78807931338915,-86.23629469420715
39.7880707140132,-86.23618216906036
39.78806415350114,-86.23606951361475
39.78806255018351,-86.23595666818555
39.78805768855984,-86.23584392778866
39.788055156927165,-86.235731099635
39.788054839954626,-86.2356182533961
39.78805694136963,-86.23550542221852
39.78805851425992,-86.23539258257654
39.788058871506166,-86.23527973126585
39.78805879447808,-86.23516688117171
39.7880583109137,-86.23505403195388
39.78805913825077,-86.23494118429139
39.78806079670918,-86.23482834540634
39.78806232130606,-86.23471550581802
39.78806300147879,-86.23460265711323
39.78806311662423,-86.23448980573508
39.78806423433626,-86.23437696196044
39.788065577831915,-86.23426412047273
39.78806552906839,-86.23415126941967
39.78806643011925,-86.23403842288809
