-375.5583355,7.4995050,4.3473958
-375.9315154,6.5730998,4.3546798
-376.3046694,5.6466409,4.3620028
-376.6777551,4.7200626,4.3693274
-377.0507563,3.7933339,4.3766184
-377.4236705,2.8664469,4.3838658
-377.7964803,1.9394145,4.3910281
-378.1691546,1.0122668,4.3980930
-378.5418379,0.0851217,4.4050978
-378.9149257,-0.8418172,4.4121608
-379.2881049,-1.7686742,4.4192099
-379.6612944,-2.6954882,4.4262213
-380.0344998,-3.6222544,4.4331975
-380.4077281,-4.5489860,4.4401567
-380.7809871,-5.4756940,4.4470992
-381.1542780,-6.4023865,4.4540389
-381.5276045,-7.3290695,4.4609746
-381.9009711,-8.2557617,4.4679101
-382.2743789,-9.1824714,4.4748570
-382.6478290,-10.1092041,4.4817922
-383.0213224,-11.0359834,4.4887411
-383.3948541,-11.9628116,4.4956896
-383.7684280,-12.8897061,4.5026359
-384.1420357,-13.8166813,4.5095887
-384.5156760,-14.7437406,4.5165310
-384.8893406,-15.6709017,4.5234787
-385.2630274,-16.5981773,4.5304155
-385.6367257,-17.5255798,4.5373488
-386.0104294,-18.4531219,4.5442772
-386.3841244,-19.3808057,4.5511939
-386.7578058,-20.3086585,4.5580976
-387.1314633,-21.2366915,4.5649905
-387.5050703,-22.1649046,4.5718786
-387.8786254,-23.0933248,4.5787476
-388.2521117,-24.0219557,4.5856072
-388.6255146,-24.9508205,4.5924502
-388.9988113,-25.8799181,4.5992857
-389.3719897,-26.8092693,4.6061077
-389.7450210,-27.7388837,4.6129228
-390.1178936,-28.6687843,4.6197266
-390.4905865,-29.5989779,4.6265211
-390.8630714,-30.5294738,4.6332983
-391.2353289,-31.4602821,4.6400781
-391.6073434,-32.3914291,4.6468447
-391.9790779,-33.3229141,4.6536062
-392.3505176,-34.2547599,4.6603662
-392.7216274,-35.1869709,4.6671152
-393.0923724,-36.1195700,4.6738527
-393.4627434,-37.0525690,4.6805906
-393.8327039,-37.9859724,4.6873207
-394.2022263,-38.9197898,4.6940459
-394.5712935,-39.8540438,4.7007670
-394.9398643,-40.7887443,4.7074829
-395.3079019,-41.7239014,4.7141903
-395.6753934,-42.6595321,4.7208958
-396.0422870,-43.5956541,4.7275915
-396.4085654,-44.5322746,4.7342746
-396.7742048,-45.4694067,4.7409543
-397.1391636,-46.4070621,4.7476278
-397.5034152,-47.3452661,4.7542967
-397.8669336,-48.2840166,4.7609534
-398.2296553,-49.2233536,4.7675963
-398.5915725,-50.1632879,4.7742225
-398.9526562,-51.1038242,4.7808435
-399.3128628,-52.0449902,4.7874458
-399.6721736,-52.9867919,4.7940447
-400.0305633,-53.9292619,4.8006322
-400.3879741,-54.8724205,4.8072018
-400.7443885,-55.8162848,4.8137675
-401.0997682,-56.7608810,4.8203208
-401.4540473,-57.7062409,4.8268538
-401.8072373,-58.6523754,4.8333843
-402.1592841,-59.5993003,4.8399184
-402.5101552,-60.5470603,4.8464511
-402.8598246,-61.4956639,4.8529925
-403.2082378,-62.4451497,4.8595492
-403.5553241,-63.3955484,4.8660991
-403.9010867,-64.3468705,4.8726817
-404.2454530,-65.2991479,4.8792763
-404.5883828,-66.2524113,4.8859074
-404.9298580,-67.2066637,4.8925770
-405.2698123,-68.1619469,4.8992906
-405.6081720,-69.1182709,4.9060515
-405.9449217,-70.0756615,4.9128747
-406.2799301,-71.0341380,4.9197421
-406.6131528,-71.9937291,4.9266517
-406.9445757,-72.9544060,4.9336265
-407.2740999,-73.9162093,4.9406585
-407.6016664,-74.8791215,4.9477446
-407.9272239,-75.8431486,4.9548919
-408.2506483,-76.8082934,4.9620616
-408.5718552,-77.7745475,4.9692556
-408.8908039,-78.7418947,4.9764571
-409.2073310,-79.7103366,4.9836288
-409.5214128,-80.6798313,4.9907657
-409.8329561,-81.6503543,4.9978493
-410.1418426,-82.6218850,5.0048355
-410.4479961,-83.5943856,5.0117016
-410.7513157,-84.5678339,5.0184161
-411.0516128,-85.5422178,5.0249118
-411.3489196,-86.5174723,5.0311961
-411.6431277,-87.4935734,5.0372329
-411.9341946,-88.4704828,5.0430182
-412.2221463,-89.4481608,5.0485520
-412.5069585,-90.4265723,5.0538475
-412.7887235,-91.4057027,5.0589194
-413.0676669,-92.3854827,5.0638761
-413.3439924,-93.3658909,5.0687895
-413.6183202,-94.3468135,5.0738870
-413.8912712,-95.3281633,5.0793791
-414.1630981,-96.3099502,5.0853788
-414.4336657,-97.2923020,5.0918092
-414.7025610,-98.2754079,5.0985216
-414.9693427,-99.2594507,5.1053539
-415.2338676,-100.2445238,5.1122467
-415.4959205,-101.2307135,5.1191432
-415.7552962,-102.2180966,5.1259648
-416.0119392,-103.2067211,5.1327036
-416.2657298,-104.1966137,5.1393520
-416.5165235,-105.1878080,5.1458650
-416.7642604,-106.1803218,5.1522540
-417.0088669,-107.1741514,5.1585294
-417.2501262,-108.1693347,5.1646270
-417.4881007,-109.1658217,5.1706088
-417.7227451,-110.1636123,5.1764999
-417.9539569,-111.1626765,5.1822881
-418.1817182,-112.1630087,5.1880053
-418.4059859,-113.1645622,5.1936678
-418.6266092,-114.1673394,5.1992404
-418.8435940,-115.1713052,5.2047712
-419.0569174,-116.1764238,5.2102683
-419.2664372,-117.1826824,5.2157037
-419.4722173,-118.1900249,5.2211315
-419.6742204,-119.1984318,5.2265573
-419.8723692,-120.2078733,5.2319698
-420.0666491,-121.2183149,5.2373810
-420.2570442,-122.2297322,5.2427970
-420.4433508,-123.2421116,5.2481663
-420.6256829,-124.2554156,5.2535309
-420.8040229,-125.2696020,5.2589125
-420.9782989,-126.2846655,5.2642826
-421.1485449,-127.3005615,5.2696639
-421.3147418,-128.3172741,5.2750539
