-317.1254813,22.9992815,-224.1515140,82.1848120
-317.1130099,22.0028400,-224.1515108,82.1960340
-317.1005359,21.0060184,-224.1515086,82.2072310
-317.0880595,20.0087358,-224.1515064,82.2184030
-317.0755804,19.0109570,-224.1515051,82.2295530
-317.0630970,18.0126565,-224.1515038,82.2406790
-317.0506090,17.0138407,-224.1515025,82.2517810
-317.0381178,16.0145209,-224.1515012,82.2628600
-317.0256238,15.0147307,-224.1515009,82.2739150
-317.0131253,14.0145119,-224.1515006,82.2849460
-317.0006245,13.0139015,-224.1515003,82.2959530
-316.9881214,12.0129604,-224.1515000,82.3069340
-316.9756173,11.0117284,-224.1514987,82.3178890
-316.9631112,10.0102559,-224.1514984,82.3288190
-316.9506071,9.0085972,-224.1514982,82.3397210
-316.9381043,8.0067967,-224.1514979,82.3505970
-316.9256008,7.0048938,-224.1514977,82.3614450
-316.9130999,6.0029278,-224.1514965,82.3722660
-316.9006008,5.0009311,-224.1514964,82.3830590
-316.8881036,3.9989285,-224.1514952,82.3938230
-316.8756096,2.9969468,-224.1514951,82.4045590
-316.8631181,1.9950064,-224.1514984,82.4152660
-316.8506292,0.9931209,-224.1514973,82.4259450
-316.8381432,-0.0087025,-224.1514972,82.4365950
-316.8256612,-1.0104488,-224.1514962,82.4472160
-316.8131823,-2.0121207,-224.1514952,82.4578090
-316.8007056,-3.0137128,-224.1514942,82.4683730
-316.7882334,-4.0152265,-224.1514932,82.4789090
-316.7757646,-5.0166599,-224.1514922,82.4894170
-316.7632983,-6.0180161,-224.1514912,82.4998960
-316.7508355,-7.0192976,-224.1514903,82.5103470
-316.7383763,-8.0205052,-224.1514894,82.5207700
-316.7259199,-9.0216346,-224.1514885,82.5311650
-316.7134671,-10.0226945,-224.1514876,82.5415320
-316.7010172,-11.0236714,-224.1514867,82.5518720
-316.6885712,-12.0245706,-224.1514858,82.5621830
-316.6761294,-13.0253829,-224.1514849,82.5724670
-316.6636907,-14.0261035,-224.1514851,82.5827230
-316.6512555,-15.0267233,-224.1514842,82.5929510
-316.6388239,-16.0272337,-224.1514844,82.6031520
-316.6263961,-17.0276220,-224.1514846,82.6133250
-316.6139735,-18.0278765,-224.1514902,82.6234700
-316.6015539,-19.0279950,-224.1514904,82.6335880
-316.5891378,-20.0279623,-224.1514915,82.6436780
-316.5767261,-21.0277796,-224.1514937,82.6537400
-316.5643189,-22.0274404,-224.1514959,82.6637740
-316.5519151,-23.0269537,-224.1514981,82.6737810
-316.5395167,-24.0263074,-224.1515002,82.6837600
-316.5271216,-25.0255163,-224.1515034,82.6937120
-316.5147307,-26.0245729,-224.1515065,82.7036370
-316.5023437,-27.0234907,-224.1515107,82.7135350
-316.4899605,-28.0222816,-224.1515148,82.7234060
-316.4775807,-29.0209552,-224.1515189,82.7332500
-316.4652033,-30.0195111,-224.1515240,82.7430670
-316.4528309,-31.0179679,-224.1515291,82.7528580
-316.4404592,-32.0163389,-224.1515342,82.7626240
-316.4280917,-33.0146546,-224.1515392,82.7723630
-316.4157259,-34.0129619,-224.1515443,82.7820770
-316.4033620,-35.0112986,-224.1515503,82.7917660
-316.3909977,-36.0097173,-224.1515553,82.8014310
-316.3786365,-37.0082471,-224.1515613,82.8110720
-316.3662744,-38.0069073,-224.1515672,82.8206900
-316.3539134,-39.0057101,-224.1515732,82.8302840
-316.3415534,-40.0046667,-224.1515802,82.8398540
-316.3291946,-41.0037667,-224.1515861,82.8494020
-316.3168341,-42.0030095,-224.1515920,82.8589260
-316.3044761,-43.0023872,-224.1515989,82.8684260
-316.2921176,-44.0018913,-224.1516059,82.8779040
-316.2797610,-45.0015065,-224.1516118,82.8873580
-316.2674043,-46.0012195,-224.1516187,82.8967880
-316.2550497,-47.0010235,-224.1516256,82.9061960
-316.2426963,-48.0008978,-224.1516325,82.9155790
-316.2303432,-49.0008390,-224.1516394,82.9249390
-316.2179935,-50.0008382,-224.1516463,82.9342750
-316.2056434,-51.0008777,-224.1516542,82.9435880
-316.1932948,-52.0009619,-224.1516611,82.9528760
-316.1809489,-53.0010766,-224.1516691,82.9621420
-316.1686036,-54.0012228,-224.1516770,82.9713840
-316.1562611,-55.0013952,-224.1516849,82.9806020
-316.1439191,-56.0015990,-224.1516928,82.9897960
-316.1315800,-57.0018247,-224.1517017,82.9989680
-316.1192414,-58.0020810,-224.1517097,83.0081150
-316.1069055,-59.0023681,-224.1517186,83.0172400
-316.0945692,-60.0026859,-224.1517265,83.0263420
-316.0822355,-61.0030446,-224.1517355,83.0354200
-316.0699022,-62.0034377,-224.1517454,83.0444750
-316.0575714,-63.0038786,-224.1517544,83.0535080
-316.0452411,-64.0043607,-224.1517633,83.0625170
-316.0329111,-65.0048908,-224.1517733,83.0715040
-316.0205835,-66.0054648,-224.1517833,83.0804680
-316.0082572,-67.0060838,-224.1517932,83.0894100
-315.9959313,-68.0067460,-224.1518032,83.0983290
-315.9836068,-69.0074491,-224.1518132,83.1072250
-315.9712847,-70.0081825,-224.1518232,83.1160990
-315.9589642,-71.0089385,-224.1518342,83.1249500
