-317.1130099,22.00284,0.0,82.196034,4.506940528598807
-317.1005359,21.0060184,0.9968996453518082,82.207231,4.502804896068865
-317.0880595,20.0087358,1.9942602846492077,82.218403,4.497666765755671
-317.0755804,19.010957,2.992117118902623,82.229553,4.4919938598622595
-317.063097,18.0126565,3.990495666135993,82.240679,4.485898885598938
-317.050609,17.0138407,4.989389530604906,82.251781,4.4794959384412945
-317.0381178,16.0145209,5.98878739569642,82.26286,4.4728979707814265
-317.0256238,15.0147307,6.988655659045168,82.273915,4.466212981749336
-317.0131253,14.0145119,7.988952545162329,82.284946,4.459541982562649
-317.0006245,13.0139015,8.989641029451422,82.295953,4.452977036596368
-316.9881214,12.0129604,9.990660216669538,82.306934,4.446600950922899
-316.9756173,11.0117284,10.991970293689043,82.317889,4.4404849821995525
-316.9631112,10.0102559,11.993520876931576,82.328819,4.434689044005746
-316.9506071,9.0085972,12.99525762069338,82.339721,4.429263999014583
-316.9381043,8.0067967,13.997136137185318,82.350597,4.424248024768241
-316.9256008,7.0048938,14.999117054439067,82.361445,4.419668981837228
-316.9130999,6.0029278,16.00116103434055,82.372266,4.415546970677857
-316.9006008,5.0009311,17.003235689399595,82.383059,4.411895003885463
-316.8881036,3.9989285,18.005316220302475,82.393823,4.408715982070743
-316.8756096,2.9969468,19.00737581292703,82.404559,4.406009957015431
-316.8631181,1.9950064,20.009394077593104,82.415266,4.403769978245809
-316.8506292,0.9931209,21.011357414114684,82.425945,4.401984952613421
-316.8381432,-0.0087025,22.013258619315856,82.436595,4.400643015711907
-316.8256612,-1.0104488,23.01508268065981,82.447216,4.399727034993409
-316.8131823,-2.0121207,24.01683230915728,82.457809,4.3992220259129535
-316.8007056,-3.0137128,25.018502116441745,82.468373,4.399107945226097
-316.7882334,-4.0152265,26.020093473762948,82.478909,4.3993690086856825
-316.7757646,-5.0166599,27.0216044949749,82.489417,4.399985033305962
-316.7632983,-6.0180161,28.023038291046376,82.499896,4.400939040322876
-316.7508355,-7.0192976,29.024397349339697,82.510347,4.402213016589391
-316.7383763,-8.0205052,30.0256824685552,82.52077,4.403789991922977
-316.7259199,-9.0216346,31.026889358985606,82.531165,4.405652040747618
-316.7134671,-10.0226945,32.028026710009854,82.541532,4.4077830278863415
-316.7010172,-11.0236714,33.029081031384884,82.551872,4.410164999530831
-316.6885712,-12.0245706,34.03005761027005,82.562183,4.412779963193671
-316.6761294,-13.0253829,35.03094724365553,82.572467,4.415609027561043
-316.6636907,-14.0261035,36.03174514559281,82.582723,4.418630967698912
-316.6512555,-15.0267233,37.03244221181769,82.592951,4.421823993653984
-316.6388239,-16.0272337,38.03302984175657,82.603152,4.425163009050817
-316.6263961,-17.027622,39.03349533390997,82.613325,4.42862195530126
-316.6139735,-18.0278765,40.03382697179863,82.62347,4.432173042203159
-316.6015539,-19.027995,41.03402258291998,82.633588,4.435783961032311
-316.5891378,-20.0279623,42.034066962239464,82.643678,4.439421970080189
-316.5767261,-21.0277796,43.03396129849514,82.65374,4.443053955744663
-316.5643189,-22.0274404,44.033699090952986,82.663774,4.446645945690284
-316.5519151,-23.0269537,45.033289352575885,82.673781,4.450161999205578
-316.5395167,-24.0263074,46.032719959484766,82.68376,4.453569940025519
-316.5271216,-25.0255163,47.03200573659921,82.693712,4.456833995199908
-316.5147307,-26.0245729,48.03113917333645,82.703637,4.459920993531286
-316.5023437,-27.0234907,49.030133772383834,82.713535,4.462799916603674
-316.4899605,-28.0222816,50.02900143407133,82.723406,4.465440954506226
-316.4775807,-29.0209552,51.02775176262447,82.73325,4.467816931255402
-316.4652033,-30.0195111,52.026384370471604,82.743067,4.4699009426701055
-316.4528309,-31.0179679,53.02491782396628,82.752858,4.471670946264907
-316.4404592,-32.0163389,54.02336547537415,82.762624,4.473103922824251
-316.4280917,-33.0146546,55.02175777899169,82.772363,4.474186883880881
-316.4157259,-34.0129619,56.02014166219641,82.782077,4.4749109674739564
-316.403362,-35.0112986,57.018554919615454,82.791766,4.475279896667707
-316.3909977,-36.0097173,58.01705017570041,82.801431,4.475304945778349
-316.3786365,-37.0082471,59.015656484890116,82.811072,4.4750099143954785
-316.3662744,-38.0069073,60.014393195229964,82.82069,4.474419905562578
-316.3539134,-39.0057101,61.01327248103423,82.830284,4.4735669703888865
-316.3415534,-40.0046667,62.01230554269113,82.839854,4.472483001740268
-316.3291946,-41.0037667,63.01148197853089,82.849402,4.471202004483663
-316.3168341,-42.0030095,64.0108012244739,82.858926,4.469754002824828
