-171.373546,15.657122,1.610902,30.000000
-171.622699,14.688918,1.610241,30.000000
-171.871339,13.720582,1.609673,30.000000
-172.119473,12.752116,1.609186,30.000000
-172.367103,11.783521,1.608764,30.000000
-172.614227,10.814797,1.608390,30.000000
-172.860835,9.845941,1.608049,30.000000
-173.106906,8.876949,1.607720,30.000000
-173.352408,7.907813,1.607387,30.000000
-173.597293,6.938520,1.607034,30.000000
-173.841494,5.969055,1.606647,30.000000
-174.084927,4.999397,1.606215,30.000000
-174.327485,4.029519,1.605728,30.000000
-174.569037,3.059391,1.605183,30.000000
-174.809431,2.088975,1.604578,30.000000
-175.048486,1.118228,1.603916,30.000000
-175.286000,0.147104,1.603205,30.000000
-175.521746,-0.824452,1.602456,30.000000
-175.755473,-1.796495,1.601685,30.000000
-175.986910,-2.769085,1.600911,30.000000
-176.215769,-3.742286,1.600156,30.000000
-176.441747,-4.716159,1.599448,30.000000
-176.664527,-5.690769,1.598812,30.000000
-176.883790,-6.666177,1.598279,30.000000
-177.099212,-7.642439,1.597876,30.000000
-177.310477,-8.619610,1.597632,30.000000
-177.517275,-9.597735,1.597572,30.000000
-177.719315,-10.576854,1.597716,30.000000
-177.916325,-11.556998,1.598083,30.000000
-178.108062,-12.538187,1.598683,30.000000
-178.294311,-13.520431,1.599520,30.000000
-178.474892,-14.503734,1.600591,30.000000
-178.649661,-15.488085,1.601886,30.000000
-178.818507,-16.473470,1.603391,30.000000
-178.981355,-17.459863,1.605086,30.000000
-179.138166,-18.447233,1.606947,30.000000
-179.288929,-19.435545,1.608951,30.000000
-179.433661,-20.424758,1.611073,30.000000
-179.572404,-21.414828,1.613288,30.000000
-179.705217,-22.405711,1.615571,30.000000
-179.832176,-23.397362,1.617896,30.000000
-179.953364,-24.389734,1.620239,30.000000
-180.068876,-25.382782,1.622577,30.000000
-180.178810,-26.376464,1.624889,30.000000
-180.283270,-27.370736,1.627155,30.000000
-180.382362,-28.365558,1.629361,30.000000
-180.476194,-29.360890,1.631497,30.000000
-180.564875,-30.356694,1.633558,30.000000
-180.648512,-31.352935,1.635541,30.000000
-180.727210,-32.349578,1.637448,30.000000
-180.801065,-33.346592,1.639278,30.000000
-180.870170,-34.343947,1.641033,30.000000
-180.934608,-35.341614,1.642714,30.000000
-180.994459,-36.339567,1.644323,30.000000
-181.049795,-37.337781,1.645858,30.000000
-181.100684,-38.336232,1.647320,30.000000
-181.147192,-39.334896,1.648711,30.000000
-181.189386,-40.333752,1.650036,30.000000
-181.227333,-41.332778,1.651301,30.000000
-181.261105,-42.331955,1.652517,30.000000
-181.290773,-43.331262,1.653698,30.000000
-181.316409,-44.330680,1.654857,30.000000
-181.338086,-45.330192,1.656006,30.000000
-181.355874,-46.329781,1.657158,30.000000
-181.369842,-47.329430,1.658321,30.000000
-181.380060,-48.329125,1.659502,30.000000
-181.386593,-49.328851,1.660706,30.000000
-181.389508,-50.328594,1.661933,30.000000
-181.388870,-51.328341,1.663183,30.000000
-181.384746,-52.328079,1.664451,30.000000
-181.377204,-53.327798,1.665735,30.000000
-181.366314,-54.327486,1.667030,30.000000
-181.352153,-55.327133,1.668331,30.000000
-181.334801,-56.326729,1.669639,30.000000
-181.314349,-57.326267,1.670957,30.000000
-181.290891,-58.325739,1.672292,30.000000
-181.264532,-59.325139,1.673655,30.000000
-181.235378,-60.324461,1.675057,30.000000
-181.203537,-61.323700,1.676511,30.000000
-181.169118,-62.322855,1.678028,30.000000
-181.132227,-63.321921,1.679618,30.000000
-181.092970,-64.320897,1.681287,30.000000
-181.051451,-65.319781,1.683040,30.000000
-181.007768,-66.318572,1.684879,30.000000
-180.962019,-67.317271,1.686805,30.000000
-180.914298,-68.315878,1.688815,30.000000
-180.864699,-69.314393,1.690908,30.000000
-180.813316,-70.312818,1.693084,30.000000
-180.760244,-71.311154,1.695345,30.000000
-180.705577,-72.309404,1.697694,30.000000
-180.649409,-73.307570,1.700138,30.000000
-180.591832,-74.305656,1.702680,30.000000
-180.532931,-75.303664,1.705326,30.000000
-180.472788,-76.301598,1.708077,30.000000
-180.411480,-77.299460,1.710935,30.000000
-180.349079,-78.297255,1.713900,30.000000
-180.285652,-79.294985,1.716970,30.000000
-180.221264,-80.292652,1.720147,30.000000
-180.155978,-81.290261,1.723431,30.000000
-180.089854,-82.287815,1.726827,30.000000
-180.022949,-83.285316,1.730338,30.000000
-179.955314,-84.282767,1.733967,30.000000
-179.886993,-85.280171,1.737713,30.000000
-179.818024,-86.277530,1.741573,30.000000
-179.748440,-87.274846,1.745542,30.000000
-179.678263,-88.272120,1.749610,30.000000
-179.607514,-89.269354,1.753765,30.000000
-179.536208,-90.266547,1.757994,30.000000
-179.464358,-91.263701,1.762282,30.000000
-179.391975,-92.260816,1.766618,30.000000
-179.319074,-93.257893,1.770991,30.000000
-179.245671,-94.254934,1.775398,30.000000
-179.171784,-95.251938,1.779838,30.000000
-179.097431,-96.248908,1.784311,30.000000
-179.022629,-97.245844,1.788821,30.000000
-178.947395,-98.242747,1.793372,30.000000
-178.871741,-99.239618,1.797967,30.000000
-178.795678,-100.236458,1.802609,30.000000
-178.719213,-101.233267,1.807301,30.000000
-178.642351,-102.230045,1.812044,30.000000
-178.565093,-103.226792,1.816838,30.000000
-178.487438,-104.223508,1.821684,30.000000
-178.409382,-105.220193,1.826578,30.000000
-178.330917,-106.216845,1.831520,30.000000
-178.252036,-107.213464,1.836505,30.000000
-178.172726,-108.210049,1.841531,30.000000
-178.092978,-109.206599,1.846595,30.000000
-178.012776,-110.203112,1.851694,30.000000
-177.932106,-111.199587,1.856824,30.000000
-177.850953,-112.196023,1.861983,30.000000
-177.769301,-113.192418,1.867171,30.000000
-177.687134,-114.188771,1.872387,30.000000
-177.604434,-115.185079,1.877631,30.000000
-177.521184,-116.181341,1.882904,30.000000
-177.437367,-117.177556,1.888211,30.000000
-177.352965,-118.173721,1.893553,30.000000
-177.267960,-119.169834,1.898936,30.000000
-177.182331,-120.165894,1.904365,30.000000
-177.096060,-121.161898,1.909844,30.000000
-177.009126,-122.157844,1.915380,30.000000
-176.921508,-123.153730,1.920978,30.000000
-176.833183,-124.149553,1.926641,30.000000
-176.744128,-125.145310,1.932374,30.000000
-176.654317,-126.141000,1.938178,30.000000
-176.563726,-127.136618,1.944053,30.000000
-176.472328,-128.132162,1.949998,30.000000
-176.380094,-129.127628,1.956008,30.000000
-176.286999,-130.123014,1.962077,30.000000
-176.193013,-131.118316,1.968194,30.000000
-176.098111,-132.113531,1.974351,30.000000
-176.002268,-133.108656,1.980535,30.000000
-175.905460,-134.103687,1.986734,30.000000
-175.807670,-135.098621,1.992939,30.000000
-175.708885,-136.093458,1.999142,30.000000
-175.609098,-137.088195,2.005343,30.000000
-175.508309,-138.082830,2.011549,30.000000
-175.406527,-139.077365,2.017771,30.000000
-175.303764,-140.071798,2.024026,30.000000
-175.200032,-141.066130,2.030335,30.000000
-175.095348,-142.060362,2.036718,30.000000
-174.989726,-143.054494,2.043193,30.000000
-174.883177,-144.048527,2.049778,30.000000
-174.775711,-145.042460,2.056486,30.000000
-174.667335,-146.036293,2.063326,30.000000
-174.558052,-147.030026,2.070304,30.000000
-174.447861,-148.023658,2.077420,30.000000
-174.336759,-149.017187,2.084669,30.000000
-174.224741,-150.010613,2.092043,30.000000
-174.111800,-151.003933,2.099533,30.000000
-173.997929,-151.997146,2.107128,30.000000
