-163.457966,13.618384,0.973628
-163.703646,12.653721,0.974065
-163.947265,11.688471,0.974314
-164.189418,10.722825,0.974395
-164.430540,9.756924,0.974327
-164.670944,8.790907,0.974143
-164.910851,7.824917,0.973866
-165.150416,6.859079,0.973522
-165.389740,5.893544,0.973126
-165.628879,4.928478,0.972703
-165.867860,3.964040,0.972260
-166.106683,3.000413,0.971828
-166.345326,2.037776,0.971399
-166.583738,1.076325,0.971004
-166.821858,0.116259,0.970653
-167.059602,-0.842245,0.970366
-167.296868,-1.799008,0.970172
-167.533531,-2.753869,0.970084
-167.769439,-3.706692,0.970144
-168.004406,-4.657357,0.970371
-168.238203,-5.605814,0.970792
-168.470540,-6.552032,0.971426
-168.701041,-7.496062,0.972286
-168.929210,-8.438006,0.973376
-169.154386,-9.378054,0.974653
-169.375671,-10.316477,0.976089
-169.591837,-11.253650,0.977591
-169.801208,-12.190081,0.979019
-170.001459,-13.126386,0.980201
-170.189397,-14.063351,0.980865
-170.362089,-15.001639,0.980766
-170.521497,-15.941001,0.980060
-170.670171,-16.881091,0.978951
-170.810016,-17.821759,0.977613
-170.942502,-18.762954,0.976184
-171.068622,-19.704717,0.974803
-171.188977,-20.647177,0.973558
-171.304177,-21.590398,0.972501
-171.414634,-22.534486,0.971635
-171.520655,-23.479518,0.970945
-171.622494,-24.425563,0.970379
-171.720300,-25.372672,0.969892
-171.814322,-26.320856,0.969450
-171.904632,-27.270170,0.969005
-171.991408,-28.220604,0.968586
-172.074721,-29.172182,0.968228
-172.154007,-30.124967,0.967944
-172.229096,-31.078969,0.967760
-172.300114,-32.034132,0.967685
-172.366960,-32.990412,0.967680
-172.429676,-33.947752,0.967691
-172.488451,-34.906048,0.967671
-172.543243,-35.865240,0.967561
-172.594060,-36.825265,0.967291
-172.641112,-37.786056,0.966844
-172.684371,-38.747570,0.966215
-172.724007,-39.709770,0.965457
-172.760138,-40.672661,0.964666
-172.792465,-41.636274,0.963935
-172.820679,-42.600606,0.963333
-172.844926,-43.565662,0.962905
-172.865395,-44.531404,0.962691
-172.882071,-45.497819,0.962664
-172.895030,-46.464883,0.962820
-172.904445,-47.432551,0.963118
-172.910254,-48.400820,0.963521
-172.912570,-49.369651,0.964002
-172.911618,-50.339018,0.964509
-172.907455,-51.308930,0.965007
-172.900095,-52.279367,0.965435
-172.889780,-53.250357,0.965764
-172.876611,-54.221911,0.965966
-172.860707,-55.194083,0.965988
-172.842310,-56.166927,0.965854
-172.821518,-57.140505,0.965569
-172.798180,-58.114888,0.965146
-172.772296,-59.090098,0.964622
-172.744094,-60.066171,0.964054
-172.713650,-61.043111,0.963487
-172.681011,-62.020902,0.962971
-172.646309,-62.999541,0.962553
-172.609626,-63.978991,0.962279
-172.570998,-64.959240,0.962177
-172.530579,-65.940256,0.962296
-172.488470,-66.922022,0.962646
-172.444710,-67.904511,0.963203
-172.399443,-68.887746,0.963937
-172.352948,-69.871721,0.964761
-172.305398,-70.856466,0.965584
-172.256794,-71.841979,0.966323
-172.207137,-72.828243,0.966955
-172.156403,-73.815212,0.967505
-172.104546,-74.802854,0.968005
-172.051632,-75.791120,0.968514
-171.997679,-76.779964,0.969087
-171.942686,-77.769350,0.969737
-171.886707,-78.759237,0.970443
-171.830013,-79.749640,0.971167
-171.772918,-80.740549,0.971846
-171.715434,-81.731945,0.972416
-171.657467,-82.723789,0.972866
-171.598927,-83.716003,0.973213
-171.539739,-84.708538,0.973497
-171.479895,-85.701330,0.973794
-171.419358,-86.694306,0.974161
-171.358103,-87.687418,0.974668
-171.296126,-88.680621,0.975348
-171.233400,-89.673885,0.976220
-171.169901,-90.667192,0.977254
-171.105774,-91.660561,0.978386
-171.041343,-92.654037,0.979524
-170.976674,-93.647644,0.980563
-170.911657,-94.641392,0.981431
-170.846219,-95.635270,0.982104
-170.780283,-96.629255,0.982603
-170.713816,-97.623336,0.982943
-170.646799,-98.617477,0.983158
-170.579196,-99.611666,0.983289
-170.510977,-100.605868,0.983358
-170.442156,-101.600054,0.983418
-170.372722,-102.594191,0.983466
-170.302662,-103.588269,0.983535
-170.231982,-104.582255,0.983631
-170.160668,-105.576135,0.983767
-170.088695,-106.569877,0.983929
-170.016085,-107.563481,0.984118
-169.942835,-108.556939,0.984346
-169.868923,-109.550224,0.984594
-169.794348,-110.543335,0.984850
-169.719118,-111.536267,0.985121
-169.643204,-112.529018,0.985399
-169.566615,-113.521580,0.985668
-169.489354,-114.513953,0.985930
-169.411389,-115.506129,0.986176
-169.332699,-116.498114,0.986409
-169.253314,-117.489894,0.986620
-169.173217,-118.481478,0.986814
-169.092390,-119.472848,0.986980
-169.010840,-120.464002,0.987124
-168.928550,-121.454925,0.987254
-168.845483,-122.445620,0.987365
-168.761659,-123.436071,0.987471
-168.677070,-124.426260,0.987589
-168.591673,-125.416180,0.987725
-168.505460,-126.405813,0.987905
-168.418431,-127.395164,0.988155
-168.330541,-128.384200,0.988502
-168.241782,-129.372935,0.988974
-168.152139,-130.361357,0.989618
-168.061552,-131.349473,0.990448
-167.969989,-132.337304,0.991481
-167.877475,-133.324858,0.992713
-167.783981,-134.312183,0.994099
-167.689524,-135.299337,0.995538
-167.594307,-136.286400,0.996910
-167.498386,-137.273443,0.998075
-167.401651,-138.260511,0.998924
-167.304054,-139.247634,0.999419
-167.205566,-140.234808,0.999584
-167.106118,-141.222037,0.999454
-167.005646,-142.209299,0.999110
-166.904162,-143.196562,0.998619
-166.801612,-144.183797,0.998067
-166.697966,-145.170969,0.997531
-166.593225,-146.158049,0.997087
-166.487343,-147.144985,0.996804
-166.380265,-148.131755,0.996740
-166.272042,-149.118336,0.996936
-166.162672,-150.104723,0.997397
-166.052139,-151.090915,0.998112
-165.940506,-152.076936,0.998998
-165.827928,-153.062849,0.999925
-165.714449,-154.048700,1.000739
-165.600017,-155.034517,1.001293
-165.484585,-156.020311,1.001543
-165.368079,-157.006085,1.001476
-165.250415,-157.991814,1.001137
-165.131614,-158.977476,1.000592
-165.011637,-159.963041,0.999942
-164.890455,-160.948473,0.999271
-164.768081,-161.933745,0.998670
-164.644505,-162.918804,0.998224
-164.519699,-163.903634,0.997992
-164.393758,-164.888226,0.998014
-164.266753,-165.872559,0.998291
-164.138755,-166.856669,0.998775
-164.009823,-167.840583,0.999329
-163.879835,-168.824309,0.999787
-163.748647,-169.807840,1.000056
-163.616230,-170.791182,1.000115
-163.482591,-171.774324,1.000021
-163.347707,-172.757256,0.999833
-163.211588,-173.739944,0.999631
-163.074379,-174.722409,0.999479
-162.936190,-175.704657,0.999390
-162.796962,-176.686682,0.999288
-162.656510,-177.668469,0.999086
-162.514786,-178.650004,0.998784
-162.371748,-179.631269,0.998425
-162.227535,-180.612260,0.998091
-162.082328,-181.592985,0.997853
-161.936039,-182.573422,0.997670
-161.788415,-183.553553,0.997463
-161.639530,-184.533366,0.997233
-161.489492,-185.512876,0.997008
-161.338230,-186.492070,0.996764
-161.185647,-187.470921,0.996485
-161.031836,-188.449435,0.996232
-160.876862,-189.427615,0.996057
-160.720606,-190.405417,0.995950
-160.563130,-191.382869,0.995922
-160.404388,-192.359949,0.995962
-160.244354,-193.336649,0.996076
-160.083184,-194.313003,0.996284
-159.920679,-195.288992,0.996508
-159.756791,-196.264607,0.996713
-159.591672,-197.239877,0.996938
-159.425380,-198.214821,0.997195
-159.257805,-199.189432,0.997420
-159.088961,-200.163720,0.997577
-158.918821,-201.137702,0.997607
-158.747375,-202.111388,0.997468
-158.574659,-203.084786,0.997174
-158.400681,-204.057895,0.996737
-158.225366,-205.030705,0.996202
-158.048774,-206.003211,0.995664
-157.870953,-206.975399,0.995199
-157.691904,-207.947267,0.994893
-157.511691,-208.918813,0.994836
-157.330393,-209.890052,0.995037
-157.147829,-210.860975,0.995443
-156.963952,-211.831588,0.996000
-156.778853,-212.801916,0.996738
-156.592590,-213.772006,0.997642
-156.405191,-214.741882,0.998641
-156.216645,-215.711577,0.999621
-156.026919,-216.681129,1.000480
-155.836019,-217.650555,1.001148
-155.643982,-218.619865,1.001611
-155.450839,-219.589081,1.001895
-155.256560,-220.558166,1.002040
-155.061222,-221.527105,1.002190
-154.864844,-222.495876,1.002419
-154.667339,-223.464419,1.002759
-154.468677,-224.432695,1.003241
-154.268974,-225.400699,1.003942
-154.068143,-226.368373,1.004862
-153.866201,-227.335692,1.006024
-153.663218,-228.302660,1.007408
-153.459084,-229.269219,1.008935
-153.253794,-230.235371,1.010534
-153.047402,-231.201124,1.012137
-152.839859,-232.166451,1.013668
-152.631107,-233.131333,1.015126
-152.421240,-234.095770,1.016495
-152.210333,-235.059771,1.017754
-151.998225,-236.023285,1.018882
-151.784767,-236.986254,1.019951
-151.569925,-237.948627,1.021102
